Get�tigt am Datum;Betrag;Quelle;Zahlungsweise;Projekt;Kontakt-ID;Vorname;Nachname;Unternehmen;M�chte Brief-Mailing;M�chte E-Mail-Newsletter;Keine E-Mails senden;Keine Briefe senden;Keine Anrufe;Geburtsdatum;Kontakt-Tags;Person erstellt am;PLZ;Stadt;Land;E-Mail-Adresse;Telefon;01-Anrede Couvert;02-Anredeform
10.02.2025;500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;3841ed2f6cdf8b4ff2b350ba331b6bf623d9446bfb3c9bf3b25071893cc7d4f2;Steffen;Hoffmann;;Ja;Ja;Nein;Nein;Nein;;;31.10.2023;5643;Sins;;;021 641 21 67;Herr und Frau;Sie
10.02.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;de732a3c49a395ae639bdb22148930ac7b103b6d44f1e320178e02c3ed22af6f;Alexis;Bosshard;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;;+41 32 255 85 79;Herr und Frau;Sie
07.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d352dc94de8e5ba5e545edee9564f5577a231eba4a860b80f3fc0ab48251ea7c;Arlind;Hofer;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate;13.05.2020;1814;La Tour-de-Peilz;;arlind.hofer@hotmail.com;091 930 63 86;Frau;Du1
07.02.2025;20,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;9aebd075c85d9f864cf43b7bca2db919b40605ffdd5734e46bdf3d451852e88e;Kenneth;Weibel;;Nein;Ja;Nein;Ja;Nein;;keine Verdankungen, E-Mailing;13.05.2020;1225;Ch�ne-Bourg / Gen�ve;;;+41 81 193 02 24;Frau;Sie
07.02.2025;1000,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;6c2e8b479125494895b0676b7deb785fab9e41215cb8aeb5c8f4f08aaf73304b;Lutz;Fl�ckiger;;Ja;Nein;Ja;Nein;Nein;;keine Verdankungen;13.05.2020;8853;Lachen SZ;;;;Herr und Frau;Du2
07.02.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;b1740ac05b63357bdcb21b8a7aa7fcc3a6934814720b62420fd8bba93087dee7;Cristiano;Marti;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;4665;Oftringen;;cristiano.marti@yahoo.com;+41 24 287 05 93;Herr und Frau;Du2
05.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d7997e49ef2adf4781ff07371c1cc984841c2a00636563289bfa3ac625eb15bd;Dennis;Eichenberger;;Nein;Nein;Ja;Ja;Ja;;Einzelperson, Weihnachtskarte, Pate;12.08.2021;6331;H�nenberg;;dennis.eichenberger@yahoo.com;;Frau;Du1
05.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;34f508ea79ac91875d3e2595213a3a3dcedd655a2c00a9f2276334c993fcf9e1;Dilara;Sch�rer;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;3007;Bern;;dilara.schrer@gmail.com;081 397 30 40;Familie;Du2
05.02.2025;189,75;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;e39d2b3636fec7c54aa83abbd35a918017d526bbfc59fb530055c580812314da;;;Schaub & Cie.;Ja;Nein;Ja;Nein;Nein;;Kirchen;11.01.2024;6275;Ballwil;;;;Sekretariat;Sie
05.02.2025;100,00;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;c012cae0896d95b31446956d6b54d98ac89fd7001230ff4954dcdd455c7fabfb;Jael;Moser;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Timoun, Dauerspender;13.05.2020;6514;Sementina;;jael.moser@hotmail.com;+41 71 040 29 42;Herr und Frau;Du2
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;73af15f709558c1e131eac76f00521fd07aac6bcdec19d343707ea8513c6c779;Volker;Seiler;;Ja;Ja;Nein;Nein;Nein;;Pate, Dauerspender;13.05.2020;5628;Birri;;volker.seiler@yahoo.com;+41 91 897 05 62;Familie;Du2
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cef1eb908608745be47469658a2654ebb50c41622a5916e7e35c1d34c9b554c0;Monika;Schmidt;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;13.05.2020;56566;Neuweid;Deutschland;monika.schmidt@yahoo.com;043 034 41 23;Herr;Sie
04.02.2025;20,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;caac0523a3a491e3a949841eda2fdeae50f17661d1a319044f12f973b4d56eb8;Said;K�ng;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;6004;Luzern;;;;Frau;Du1
04.02.2025;400,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;94e47182181319931017594e96c0e736740c930bfc1f4485a9ece3a928f61165;Isabelle;Winkler;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Weihnachtskarte;13.05.2020;5643;Sins;;isabelle.winkler@gmail.com;;Familie;Du2
04.02.2025;92,25;Mailing;Bank�berweisung Vereinskonto;Allgemein;debaa755565adc0d5b6c660aef4206ecd812ec24a20dd68b68c3c1da02753d66;Mirco;Bernasconi;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;54538;Kinheim;Deutschland;;+41 26 362 94 93;Frau;Sie
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
04.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;aab369964c9c0caab16120c24d0c19ff60a315926caf8129944a95f197eb486a;Josefina;Schoch;;Ja;Ja;Nein;Nein;Nein;2000;Pate;28.12.2020;3465;D�rrenroth;;josefina.schoch@hotmail.com;;Frau;Sie
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;eb370b8d6be2268cd4d599959c683367b51783c9231fad5b7d0200068a720e30;Priscilla;Walder;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;8712;St�fa;;priscilla.walder@gmail.com;032 897 67 78;Familie;Du2
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;2fc5050722487e12529b3fefe6b459c316bd671932b8e2bf6d2d773fea5bba7b;Ester;Weber;;Ja;Ja;Nein;Nein;Nein;1968;Euro, Pate, Ausland;20.05.2021;51674;Wiehl;Deutschland;ester.weber@gmail.com;+41 22 317 98 49;Frau;Du1
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;bf1679e3c6515ce4876e4a55c631cb343f045050dae3d4e07d3c6033b968a58b;Natasha;Kohler;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;16.09.2021;66701;Beckingen;Deutschland;natasha.kohler@hotmail.com;;Frau;Sie
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;356952ee10842493402895965575c77de34794c4859fff4093bf6c3e76d507f9;Serge;Hoffmann;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;07.11.2024;74420;Oberrot;Deutschland;serge.hoffmann@hotmail.com;+41 24 479 93 95;Frau;Sie
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d1e26349f261a5e48d737c57030f909c43d09c61e6258dfe72c0f1b14bbd6fac;G�raldine;Ritter;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;31.07.2022;59872;Meschede;Deutschland;graldine.ritter@gmail.com;;Frau;Sie
03.02.2025;500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;1437531433a753b3d02733dd68ce613577c64290ffba935abb3f4da59dfc7af0;Burak;Herzog;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5620;Bremgarten;;burak.herzog@yahoo.com;;Herr und Frau;Du2
03.02.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;64cc7ffb1f09e5dee14646e0da9ffc0c14e822c5372d7c92726235ac052bf4ac;Geraldine;B�ttig;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;;;Herr;Du1
03.02.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;eae98746ea3c2bfd8b4548fd2c8faf6e519cf0f55cf02c221737eccee018b09b;Katia;Betschart;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6315;Ober�geri;;katia.betschart@gmail.com;031 976 29 51;Familie;Du2
03.02.2025;300,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;8f022189bccfa07bf48f232d8a5b17ccfe111f6ed78bafd5b3b0198063ef5d79;Rainer;Grob;;Ja;Ja;Nein;Nein;Nein;;Euro, Timoun, Ausland;13.05.2020;1260;Nyon;;rainer.grob@gmail.com;056 793 34 15;Familie;Sie
03.02.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;672a42fd0b2bf17b46585a7cc5c953a69aa49cc7e5e2bd86df8e46a07fdbd677;Eren;Zollinger;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;3862;Innertkirchen;;eren.zollinger@yahoo.com;081 791 88 92;Herr;Sie
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;356952ee10842493402895965575c77de34794c4859fff4093bf6c3e76d507f9;Serge;Hoffmann;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;07.11.2024;74420;Oberrot;Deutschland;serge.hoffmann@hotmail.com;+41 24 479 93 95;Frau;Sie
03.02.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;356952ee10842493402895965575c77de34794c4859fff4093bf6c3e76d507f9;Serge;Hoffmann;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;07.11.2024;74420;Oberrot;Deutschland;serge.hoffmann@hotmail.com;+41 24 479 93 95;Frau;Sie
31.01.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;ef5cef48ffca8ca304b51ff7b2c0deb8905c7a54d39fe17490dc118a6b3f3b66;Louis;Zbinden;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate, Dauerspender;13.05.2020;8912;Obfelden;;louis.zbinden@gmail.com;+41 43 465 42 25;Familie;Du2
31.01.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;a1ab3979e1e79a01465315bb516c1b3f67903bc0c7fa7fdf2044d1229040869f;Emilie;Stalder;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5626;Hermetschwil-Staffeln;;emilie.stalder@gmail.com;+41 24 602 14 25;Herr und Frau;Du2
31.01.2025;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;89ab1cbfb1bd167fc81d727ab4c19360342c08bbe6b6d5c5f38b73590ab5c99a;Marietta;W�thrich;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;8732;Neuhaus;;marietta.wthrich@hotmail.com;;Herr und Frau;Du2
31.01.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
31.01.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;3cd5df2d9fb071ebcb2df38635d771c864ab64c4b3eb10d18a811432d2cbd6be;Hartmut;H�fliger;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Dauerspender;13.05.2020;6312;Steinhausen;;hartmut.hfliger@hotmail.com;071 293 20 67;Frau;Du1
31.01.2025;1500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;0791b27828f8043393a580749d2eecd0340b89e8a23946531ef8ce900257a3fb;Leana;Meier;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;6332;Hagendorn;;leana.meier@hotmail.com;;Familie;Du2
31.01.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;55e5578836bd57039db5046071cfa9ce1cb81cf7ad9a9478042886490b083629;Istvan;Blum;;Nein;Ja;Nein;Ja;Nein;;Mailing Mail, Dauerspender;06.11.2023;1772;Grolley;;istvan.blum@gmail.com;;Herr und Frau;Du2
31.01.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;35e0f92d0c88949eedd62713680859a46c138560d4bef3481d166cb7cb3cd489;Roy;Hunziker;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen;13.05.2020;8964;Rudolfstetten;;;032 786 10 01;Frau;Du1
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;178eb39f830a3839262c9e38db8a4bdf3ca619aba80050048f224104da1fbb28;Mika;Mettler;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5623;Boswil;;mika.mettler@yahoo.com;021 130 48 06;Familie;Du2
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;639517e5d548fd9f9fb6d8d14279df86f9e1cbf66a9f15bd77c8b192c85e3c65;Gaia;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5703;Seon;;gaia.gloor@hotmail.com;022 655 56 95;Frau;Du1
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ef5cef48ffca8ca304b51ff7b2c0deb8905c7a54d39fe17490dc118a6b3f3b66;Louis;Zbinden;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate, Dauerspender;13.05.2020;8912;Obfelden;;louis.zbinden@gmail.com;+41 43 465 42 25;Familie;Du2
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;6d8666dce9c0214b416a8241a2fa5e5ed87957138d418bb2eaf83d52577f0192;Hamza;K�ser;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5628;Aristau;;hamza.kser@hotmail.com;+41 52 591 07 01;Frau;Du1
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cd59c18be2abb8060c697dd80f9eda45ae02873b78feb29bde55a042988a2a76;Patr�cia;Gloor;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8405;Winterthur;;patrcia.gloor@hotmail.com;;Frau;Du1
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;4af6b9fd1ff8eeb704683ea274a3be2d1e53216325b00eb1e4165469da48f066;Csaba;Fuchs;;Ja;Ja;Nein;Nein;Nein;1980;Pate;13.05.2020;6280;Hochdorf;;csaba.fuchs@hotmail.com;+41 24 876 06 50;Familie;Du2
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;01d6e03e61f91b65a064b1d742130ea2afae075c22fa3d49955ed57d82d0de7b;Domenic;Ernst;;Ja;Ja;Nein;Nein;Nein;1980;Benefizessen 25, Weihnachtskarte, Pate, Vereinsmitglieder;30.11.2021;6331;H�nenberg;;domenic.ernst@yahoo.com;+41 27 187 26 32;Frau;Du2
31.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;328684310628678ea42e8350c80e4091cd1bb4fa28bfd1ec482fc9d84710c51e;Elsbeth;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;1004;Lausanne;;elsbeth.gloor@hotmail.com;+41 43 994 68 85;Herr und Frau;Sie
31.01.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
30.01.2025;176,05;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;fea2e29678f1099a98a55a32dea2e7d3e0a9c6c0a9fef960127a1ed003102138;;;Braun Gloor GmbH;Ja;Nein;Ja;Nein;Nein;;Kirchen;19.12.2023;6274;Eschenbach;;mer.gasser@gmail.com;;Sekretariat;Sie
30.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;01d6e03e61f91b65a064b1d742130ea2afae075c22fa3d49955ed57d82d0de7b;Domenic;Ernst;;Ja;Ja;Nein;Nein;Nein;1980;Benefizessen 25, Weihnachtskarte, Pate, Vereinsmitglieder;30.11.2021;6331;H�nenberg;;domenic.ernst@yahoo.com;+41 27 187 26 32;Frau;Du2
29.01.2025;2000,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;ec39bde9ac94bf18daa04a2069a63fe8ec541f039e86de12d6c036c8a0c64267;Florin;Z�rcher;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, Weihnachtskarte;13.05.2020;6333;H�nenberg See;;florin.zrcher@gmail.com;;Herr und Frau;Du2
29.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;368fe0834a43c88862cff29fcd09ba263b8103fd151926e2c434e43ba041cc8b;Yasmina;Thommen;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;4416;Bubendorf;;yasmina.thommen@yahoo.com;+41 26 126 89 16;Familie;Du2
29.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;368fe0834a43c88862cff29fcd09ba263b8103fd151926e2c434e43ba041cc8b;Yasmina;Thommen;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;4416;Bubendorf;;yasmina.thommen@yahoo.com;+41 26 126 89 16;Familie;Du2
29.01.2025;50,00;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;b1740ac05b63357bdcb21b8a7aa7fcc3a6934814720b62420fd8bba93087dee7;Cristiano;Marti;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;4665;Oftringen;;cristiano.marti@yahoo.com;+41 24 287 05 93;Herr und Frau;Du2
29.01.2025;100,00;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;6f27b637acba3236831c4eacddc005b5d5b0b17687968edc3264a81b032a1f41;Juri;Lehmann;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, Gesch�ft Mitarbeiter;06.02.2024;6312;Steinhausen;;juri.lehmann@gmail.com;;Herr;Du1
28.01.2025;4000,00;Mailing;Bank�berweisung Vereinskonto;Spezialprojekte;4f36f846bb75e913b1df4242c84a2d4c716b95e34b8f097563aa14ec606eb797;Herta;Sidler;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25;13.05.2020;5643;Sins;;herta.sidler@hotmail.com;031 689 69 48;Frau;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;35797578d7fce84f940fc00b722d0d0f3395fad594a28cfd1e47cfbf895e3a1f;Josua;Roth;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5634;Merenschwand;;josua.roth@hotmail.com;;Familie;Du2
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;50445f6659e604f5573a73581c47eb0cf4b022378a4c2a0ff0c6ed6fdc0bcc9a;Jusuf;Schmid;;Ja;Ja;Nein;Nein;Nein;;Weihnachtskarte, Pate;13.05.2020;6318;Walchwil;;jusuf.schmid@gmail.com;;Familie;Du2
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;3cd5df2d9fb071ebcb2df38635d771c864ab64c4b3eb10d18a811432d2cbd6be;Hartmut;H�fliger;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Dauerspender;13.05.2020;6312;Steinhausen;;hartmut.hfliger@hotmail.com;071 293 20 67;Frau;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;1632a86ca1a885a9020f4bdd943912f934ee49dec0eca351558e58b6096ecd14;Livia;Burri;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate;13.05.2020;6275;Ballwil;;livia.burri@hotmail.com;;Frau;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;7d660818ebeb185854743e8c456f157d05066ed4208781a173c7b655fccbe1f2;Veronica;Wettstein;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, �bersetzer, Weihnachtskarte, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;veronica.wettstein@gmail.com;+41 91 293 20 08;Herr und Frau;Du2
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;01d6e03e61f91b65a064b1d742130ea2afae075c22fa3d49955ed57d82d0de7b;Domenic;Ernst;;Ja;Ja;Nein;Nein;Nein;1980;Benefizessen 25, Weihnachtskarte, Pate, Vereinsmitglieder;30.11.2021;6331;H�nenberg;;domenic.ernst@yahoo.com;+41 27 187 26 32;Frau;Du2
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
28.01.2025;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
28.01.2025;20,00;Mailing;Bank�berweisung Patenschaften;Grundversorgung Heimkinder;35797578d7fce84f940fc00b722d0d0f3395fad594a28cfd1e47cfbf895e3a1f;Josua;Roth;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5634;Merenschwand;;josua.roth@hotmail.com;;Familie;Du2
28.01.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;1632a86ca1a885a9020f4bdd943912f934ee49dec0eca351558e58b6096ecd14;Livia;Burri;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate;13.05.2020;6275;Ballwil;;livia.burri@hotmail.com;;Frau;Du1
28.01.2025;300,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
27.01.2025;145,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;1b0fadc804b7766c66b7683e90fe44c9e008c8a0279518d47ab5056c31f18179;Lucio;Wolf;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;+41 34 198 26 38;Herr und Frau;Du2
27.01.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;166fa5fbcfaf00e83fc69a7b71674ef8afa4946bcb2cefdf5d054e42a32175a2;Blanka;Marti;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8907;Wettswil;;blanka.marti@gmail.com;+41 33 400 95 01;Familie;Du2
27.01.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;70e07a02d3b0fe4ff12a21c73175980ee857ddeb76c121c8bacb8fd9ce887cb8;Mergim;Steiner;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;5643;Sins;;mergim.steiner@gmail.com;;Herr und Frau;Du2
27.01.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;264e6bd67e31522d801e0609568544df618f07b7a5818be3bd4b9dc3dbbf5f2c;Eugen;Lang;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Weihnachtskarte;31.07.2022;1660;Les Moulins;;;033 874 94 59;Famille;Du2
